Start,End,Open,High,Low,Close,Volume,Market Cap
2025-02-03,2025-02-04,0.017276195823308763,0.0201059171968942,0.015465075256506838,0.019884093254274746,20436.925030662012,863385.4773519164
2025-02-02,2025-02-03,0.01842306860708294,0.019048863971546242,0.01687554546663757,0.017351695097518324,2322.660090592334,903856.5609756098
2025-02-01,2025-02-02,0.020190135751294407,0.02030655815510621,0.018478857298470885,0.01855739163049822,3740.5015536585406,975178.8118466899
2025-01-31,2025-02-01,0.02168004128078272,0.02168004128078272,0.01984910991225703,0.02019699137610803,53197.75790940769,1020901.0139372823
2025-01-30,2025-01-31,0.020071979996615308,0.022151634732837065,0.019937619559454528,0.02177996276511679,95808.13682926835,1049276.5853658537
2025-01-29,2025-01-30,0.01956671593249914,0.021392377568027924,0.019448991379276383,0.020497056047652836,197961.0861324042,999615.6759581881
2025-01-28,2025-01-29,0.020329594679294707,0.022595344270631652,0.01941747553792158,0.01958037718209539,225986.7386759582,1064977.6341463414
2025-01-27,2025-01-28,0.02388467017547384,0.024016604997499486,0.02017986728286718,0.020333085093847254,73303.0174912892,1090790.3031358884
2025-01-26,2025-01-27,0.02686228061805528,0.027279830550289645,0.023981018276915445,0.023981018276915445,42213.95108013943,1303246.630662021
2025-01-25,2025-01-26,0.026016954705513917,0.027226841549576192,0.025301332162019186,0.026955606049695907,78605.31397212544,1291553.5574912892
2025-01-24,2025-01-25,0.024160114455850965,0.027165219207260956,0.02392758036934388,0.02602972197194331,135144.7836933798,1270604.3554006969
2025-01-23,2025-01-24,0.023930717131533732,0.024491560815147504,0.022448272662601423,0.024159073487272323,174752.88850174216,1148979.0766550524
2025-01-22,2025-01-23,0.02322786576560186,0.024740477576505063,0.022208352744563738,0.02377285296726376,118058.34146341463,1141542.1846689896
2025-01-21,2025-01-22,0.022422779373137643,0.023671386387075655,0.021159082580310476,0.023271693900277588,95707.71428571426,1100402.5191637632
2025-01-20,2025-01-21,0.025180501880270725,0.026205688317794067,0.02245614192869771,0.02245614192869771,54121.87533101042,1198896.1742160278
2025-01-19,2025-01-20,0.027388882210988168,0.029192912184437998,0.024269112077505064,0.02544560369510231,71285.8266202091,1343061.1533101045
2025-01-18,2025-01-19,0.023227029865020565,0.028391485061747414,0.022867137338988187,0.027857498782781005,117196.71080139372,1259963.7979094076
2025-01-17,2025-01-18,0.021343235139010253,0.02331772534871696,0.02102000993746435,0.023226106290786284,270425.2543554007,1074569.655052265
2025-01-16,2025-01-17,0.019598975181878933,0.021342646191996786,0.01876300669929727,0.021250746205518097,101493.33097560973,986905.4529616724
