Start,End,Open,High,Low,Close,Volume,Market Cap
2025-02-03,2025-02-04,0.547406120466259,0.5957111708831582,0.43116033490750594,0.5773071518359513,1070190564.1149826,653288528.3344948
2025-02-02,2025-02-03,0.6894266512310723,0.7070938882477797,0.5285819265589157,0.5535490075436353,446641499.0278746,809854909.7665505
2025-02-01,2025-02-02,0.7773932782064924,0.7872719788857578,0.6804875020744565,0.6884601944333951,354550070.25087106,949642116.0487804
2025-01-31,2025-02-01,0.7931054836649689,0.8279451511152244,0.7655260414403856,0.7804465415797485,380064550.3867596,1003822829.5400697
2025-01-30,2025-01-31,0.6992693538992077,0.8041324002539663,0.6967876297432462,0.7864147928489604,431970257.4982578,968376002.4494773
2025-01-29,2025-01-30,0.6743375328064486,0.7403442248003881,0.671619057659295,0.7000487626910276,354097234.24041814,893054362.3135889
2025-01-28,2025-01-29,0.7477351952977596,0.7507892287148377,0.6712771796273503,0.6771962056617776,393885793.912892,911873905.0487804
2025-01-27,2025-01-28,0.7676521611795944,0.7713790303880886,0.6823896175236117,0.7399197882267444,427838759.80836236,917376046.7874564
2025-01-26,2025-01-27,0.7953733432542341,0.8287171947391485,0.7679827513038494,0.7679827513038494,233387038.15679443,1029726548.1045296
2025-01-25,2025-01-26,0.792459138962692,0.8323322929203786,0.7734673971157218,0.7992575291849809,403433881.9930314,1030287182.8118467
2025-01-24,2025-01-25,0.7937869279843218,0.8623296980820891,0.7582922270647905,0.7922023204214516,458941356.6445993,1036949176.0905924
2025-01-23,2025-01-24,0.7858828453774128,0.8053569113341749,0.7479749709467451,0.7895126245925069,339495270.6236934,982400355.0905924
2025-01-22,2025-01-23,0.8560798343761409,0.8656107625210759,0.78614000910503,0.7879016688910397,375593427.4111498,1041540246.7770035
2025-01-21,2025-01-22,0.847458280805277,0.8852237277281308,0.8186591016442845,0.853420788688893,679737401.6271777,1070670815.1811846
2025-01-20,2025-01-21,0.803377282393497,0.9425234135855445,0.79199569011196,0.8495440754082755,1058572496.1045296,1098454583.3135889
2025-01-19,2025-01-20,0.9155507479584337,0.9722760602341679,0.8035790624702168,0.8145189560307047,642791430.8641115,1148400359.1672473
2025-01-18,2025-01-19,1.0466715048555952,1.0594475327048518,0.8917659397737779,0.9189819864492036,649276824.3379791,1195109576.1811848
2025-01-17,2025-01-18,0.9319158946008098,1.0531728562254268,0.9319158946008098,1.045077399713828,562225595.5679443,1244509035.3763065
2025-01-16,2025-01-17,0.9591591365356327,0.9763053116930024,0.9222996724892087,0.9333441405888001,623064882.2195122,1207407469.7560976
2025-01-15,2025-01-16,0.858876741106528,0.9618094456141372,0.8377866838544497,0.9606101063111221,464778804.5400697,1119897213.8815331
2025-01-14,2025-01-15,0.8110831744963395,0.8713124226229082,0.8070144178590272,0.8646742702889272,518708168.445993,1051603198.3728223
2025-01-13,2025-01-14,0.8229359577333568,0.8457683852295689,0.735636753206302,0.8114974000152865,377443038.22648084,996742044.1358885
2025-01-12,2025-01-13,0.8462488050598097,0.8477632744873821,0.8069668858813579,0.8206081265882268,235420632.79094076,1054867510.7560976
2025-01-11,2025-01-12,0.8291074018476366,0.8639904735702864,0.7982454653566151,0.8496423149376504,294440131.0069686,1033780719.7979094
2025-01-10,2025-01-11,0.813616450134883,0.8594168978062451,0.8007840875591075,0.8282996088452163,424081706.88850176,1050659309.8327526
2025-01-09,2025-01-10,0.8628546249892023,0.8851431239129778,0.7895549331420101,0.8079881932814745,514511054.76655054,1050793186.28223
2025-01-08,2025-01-09,0.8958801627271107,0.9061695010184362,0.7936974780641249,0.8593928348175299,468678305.27526134,1092941469.9198606
2025-01-07,2025-01-08,0.9932146801450336,1.0027979364111985,0.8969727647306549,0.8969727647306549,453400125.5156794,1217003061.0139372
2025-01-06,2025-01-07,1.0306052594919584,1.0554914628273684,0.980247892249536,0.9940168971934972,392164004.09090906,1279078865.6363637
2025-01-05,2025-01-06,1.0497509288474554,1.0527815007603152,1.0230668756836916,1.0291406030335355,320185918.31358886,1307558248.337979
2025-01-04,2025-01-05,1.0808307443581717,1.1025167819463901,1.0472588893580168,1.0486190525777073,457948999.62020904,1343340363.195122
2025-01-03,2025-01-04,1.007094286947168,1.108260045170166,0.9753413693323555,1.0834845556012074,453829562.78397214,1290632533.1289198
2025-01-02,2025-01-03,0.965182369546642,1.0360045433918146,0.9601477951954345,1.009144804971467,581555484.6271777,1269767600.0243902
2025-01-01,2025-01-02,0.8992590928332002,0.9784469992433708,0.868644296262653,0.9569744860725758,420548268.36585367,1153309770.609756
2024-12-31,2025-01-01,0.9280704643132368,0.9471161152420676,0.8878699874482426,0.8950630460123509,538396074.7874564,1143812930.5017421
2024-12-30,2024-12-31,0.9516490185064072,0.9916290663000267,0.8976418340977608,0.9312136457905713,559766545.8083624,1190968158.9407666
2024-12-29,2024-12-30,1.0222579311335358,1.0250809088671644,0.9300377928732969,0.9489131311759995,582753571.1916376,1230014416.184669
2024-12-28,2024-12-29,0.9009042837568302,1.0470953860731225,0.8851388107209213,1.0200214965243217,569918517.2020906,1193215830.5714285
2024-12-27,2024-12-28,0.9593382982989023,1.0050117807075512,0.8973296403328599,0.90192360917741,700410869.2648084,1202793794.6132405
2024-12-26,2024-12-27,1.023580371422244,1.023580371422244,0.9022802392510143,0.9480895683783483,571065955.1463414,1200489462.8815331
2024-12-25,2024-12-26,1.01632068811929,1.0620299461849732,1.0058441861369551,1.0210928570929967,768558334.9577465,1298159630.9647887
2024-12-24,2024-12-25,0.9410886565236078,1.0590140259721454,0.9073618268623425,1.018637314313195,1003874425.1567944,1220172922.6794424
2024-12-23,2024-12-24,0.8201044145774634,0.9837282195639121,0.7996870147679507,0.9503801288333812,828735353.1184669,1084834749.3135889
2024-12-22,2024-12-23,0.7858188073055862,0.8381489437636225,0.7637886243185138,0.816127803625128,619882993.108014,1003258885.825784
2024-12-21,2024-12-22,0.830507175116423,0.9344914654694123,0.7830760297673527,0.7910109041239918,971883763.0592334,1060191339.7560976
2024-12-20,2024-12-21,0.8326044397275814,0.864622555878195,0.691653331467981,0.8321584573346569,1019067916.9303136,998242117.4390244
2024-12-19,2024-12-20,0.9514920234308251,0.9705837636116206,0.8199783622970439,0.8435349536952254,925435043.5540069,1142445217.5888503
2024-12-18,2024-12-19,1.1111022127402594,1.117986649882799,0.9548812325086922,0.9548812325086922,798212639.8397212,1300005916.261324
2024-12-17,2024-12-18,1.0636125819344762,1.1562047047461548,1.0521092538894468,1.1038994085863452,880021565.9477352,1386833177.641115
2024-12-16,2024-12-17,1.12072685944757,1.1613870248852083,1.0515138912806794,1.0714140983508238,920940368.891986,1367601444.4982579
2024-12-15,2024-12-16,1.1428073828143155,1.170680279069782,1.072596795510432,1.1343774312082129,1015783500.6062717,1405796154.2787457
2024-12-14,2024-12-15,1.132537376244127,1.2945597203817052,1.1172910754578314,1.141863802692729,1217606589.010453,1489260488.0836236
2024-12-13,2024-12-14,1.2230237773425352,1.241367834778543,1.1204308050195544,1.1361031149285612,1483502278.8850174,1460775905.5505226
2024-12-12,2024-12-13,1.117637978420909,1.1982143441467759,1.0815140851353156,1.1897829052771869,1235406421.5818815,1416257439.554007
2024-12-11,2024-12-12,1.0643188755332067,1.1395104947727035,0.985000416212512,1.1298921285958499,1761001713.4250872,1333215228.7630663
