Start,End,Open,High,Low,Close,Volume,Market Cap
2025-02-03,2025-02-04,0.000003274765003924982,0.00000339196411194068,0.000002745556042520321,0.0000033524914168465754,130.3635801393728,0
2025-02-02,2025-02-03,0.0000035974474782446724,0.0000036930804272028497,0.0000031849215663407756,0.0000032752441597349753,333.50007073170735,0
2025-02-01,2025-02-02,0.0000040149143276532744,0.000004100810038818625,0.000003562977526184758,0.000003597603851307216,157.6186059233449,0
2025-01-31,2025-02-01,0.000003957365038798359,0.000004257331324386898,0.0000038044132426198324,0.000004022072416115155,101.78766236933805,0
2025-01-30,2025-01-31,0.0000037425668468007902,0.000004011316861275029,0.0000036792330316470166,0.000003957164660118546,122.05707909407667,0
2025-01-29,2025-01-30,0.000003765099089212541,0.000004061552474239313,0.0000037077391823669738,0.0000037623998783233467,469.76485888501736,0
2025-01-28,2025-01-29,0.0000040681445350388,0.000004197058538683587,0.000003900956507819752,0.000003981013901977402,500.32729965156824,0
2025-01-27,2025-01-28,0.000004390454625402023,0.000004470799783619302,0.000004017903926988828,0.000004055847356833829,486.47031916376335,0
2025-01-26,2025-01-27,0.000004306499344443198,0.000004602372059335413,0.000004288663625395461,0.000004409192910095492,265.8991390243902,0
2025-01-25,2025-01-26,0.0000042426052833011546,0.0000043748754694501905,0.0000041675313236907525,0.000004309302688178904,146.6524202090593,0
2025-01-24,2025-01-25,0.00000415138915301743,0.0000044681489665199414,0.0000040657573156853585,0.000004241735465474125,197.35449024390252,0
2025-01-23,2025-01-24,0.0000040148882986669495,0.000004231364310104926,0.000003968262472426045,0.000004156792524778308,89.046387804878,0
2025-01-22,2025-01-23,0.000004319894853733971,0.000004376267958666115,0.000004018363225067156,0.0000040218612765151274,66.99275087108013,0
2025-01-21,2025-01-22,0.000004140880303444964,0.000004423579358089179,0.00000405845990488846,0.000004295918903147324,80.97261045296175,0
2025-01-20,2025-01-21,0.0000038218880910502095,0.0000045079464711657374,0.0000037574464788164687,0.000004153464734366976,578.0494623693376,0
2025-01-19,2025-01-20,0.00000450278955467929,0.000004623141629290727,0.000003842158984916817,0.00000391890927203755,625.8072668989545,0
2025-01-18,2025-01-19,0.000004359785589841088,0.000004565859274150674,0.00000425689872257533,0.000004514237922636706,867.921085017422,0
2025-01-17,2025-01-18,0.0000041702804439999995,0.000004438039806567614,0.0000041702804439999995,0.000004372261946629654,437.5636965156796,0
2025-01-16,2025-01-17,0.000004562012132326947,0.000004611313598228532,0.000004128816402396274,0.000004168952635410629,497.95700452961717,0
2025-01-15,2025-01-16,0.000004390817903154142,0.000004802524555103652,0.000004288002914395509,0.000004572392350377895,360.04744808362375,0
2025-01-14,2025-01-15,0.000004251126766101923,0.000004459585701835858,0.000004238137070883266,0.000004412066450638558,96.10760627177702,0
2025-01-13,2025-01-14,0.000004376580222578906,0.00000447593238151087,0.000004053402061947074,0.000004241698591858814,498.6948536585362,0
2025-01-12,2025-01-13,0.000004447510538135305,0.0000046433424533024185,0.0000043428659599461615,0.000004373757979604486,457.8982271777003,0
2025-01-11,2025-01-12,0.000004452906194612087,0.000004529505251048607,0.0000043557313828347825,0.000004450639396170695,613.114271777003,0
2025-01-10,2025-01-11,0.000004702845338999761,0.0000048013875391589,0.000004403852394208052,0.000004461879230844404,257.0968641114983,0
2025-01-09,2025-01-10,0.000004896409401418046,0.000004998287154489964,0.000004607692145538103,0.000004696567978972404,585.840316724739,0
2025-01-08,2025-01-09,0.0000046119544701277405,0.000004917856514760818,0.00000441591101565771,0.000004906289542506613,2866.4562445993042,0
2025-01-07,2025-01-08,0.000004576402966145269,0.000005091142696636345,0.0000045589187927618825,0.000004607237300035521,1880.9289979094076,0
2025-01-06,2025-01-07,0.000004692244693333633,0.000004805476982643135,0.0000045109568965528305,0.000004586493686052837,376.9100077553042,0
2025-01-05,2025-01-06,0.000004473571005827467,0.000004728039462744626,0.00000446102524511913,0.000004696741151175821,490.50199860627146,0
2025-01-04,2025-01-05,0.000004499676681560557,0.000004582196846763816,0.000004315682443544031,0.00000450274081070836,168.69832125435528,0
2025-01-03,2025-01-04,0.0000043774374675574056,0.00000456048875330864,0.00000422715790816772,0.000004505185853510804,264.1099620209061,0
2025-01-02,2025-01-03,0.000004372826581521826,0.0000068293324036683606,0.000004011555432632443,0.000004368779698374971,1210.8755986062722,0
2025-01-01,2025-01-02,0.0000047121437599028535,0.000004755677948119026,0.0000036369316184498854,0.000004508755679103025,4622.405865853663,0
