Start,End,Open,High,Low,Close,Volume,Market Cap
2025-02-03,2025-02-04,0.042007102390953725,0.042092848120133614,0.000014851262795735013,0.000016639907545173223,25958.213624972155,0
2025-02-02,2025-02-03,0.04649886170093895,0.047432671834640006,0.04104737755507043,0.042005165976245075,14626.503285714292,0
2025-02-01,2025-02-02,0.04756806638025362,0.048801391512396125,0.04549574790877819,0.04648591523617258,18058.053310104515,0
2025-01-31,2025-02-01,0.04843912714217476,0.0514475707914054,0.04696626178997296,0.04767495546328015,10819.239441114993,0
2025-01-30,2025-01-31,0.04672303157070569,0.04978943277545092,0.046125599932517185,0.04845293114951104,11338.298260627178,0
2025-01-29,2025-01-30,0.04721537672618211,0.049674091063952514,0.04618892295319146,0.04693293372063498,8676.958029268299,0
2025-01-28,2025-01-29,0.04783435950530399,0.050002138318992195,0.046460483694118364,0.04711822150971345,21825.319477351924,0
2025-01-27,2025-01-28,0.046313961344830366,0.04808960465987851,0.04327105608199551,0.047603656204758725,10411.93677142856,0
2025-01-26,2025-01-27,0.04848086311833503,0.049486448748480745,0.046481411301648165,0.0465050300476001,8787.73069477352,0
2025-01-25,2025-01-26,0.04810320225335208,0.04948533671578715,0.04760655531759819,0.04856667299026305,14634.16495888503,0
2025-01-24,2025-01-25,0.049741173454396485,0.051380580590410015,0.048080379722018694,0.048080379722018694,14886.625783972127,0
2025-01-23,2025-01-24,0.04889686002117443,0.05022746794396188,0.04715386474154746,0.04980591565082513,11208.597019163759,0
2025-01-22,2025-01-23,0.051791352448906335,0.05218154177961337,0.048939180747713994,0.048981783111534456,16993.778524390258,0
2025-01-21,2025-01-22,0.049276346740920775,0.05344830268499658,0.048295546563138204,0.051503904038893,21454.98836236934,0
2025-01-20,2025-01-21,0.04539346750879022,0.054180812597809595,0.04462807926050623,0.04942610107724736,17049.709616724744,0
2025-01-19,2025-01-20,0.051499311970586624,0.05390361770970446,0.04563422970281227,0.046545810989785004,12354.670316027887,0
2025-01-18,2025-01-19,0.054179432757493325,0.054536440949204776,0.04967657447212834,0.05163024926308797,22566.940069686425,0
2025-01-17,2025-01-18,0.051460392374398284,0.055270841535895836,0.051460392374398284,0.054334477522827586,17522.440557491293,0
2025-01-16,2025-01-17,0.05491563909545617,0.05497330389076413,0.050829647688538634,0.05144400749287181,35073.106167247366,0
2025-01-15,2025-01-16,0.05466716142237022,0.06035173140408601,0.053343642739056944,0.05504699443537439,18757.682613240406,0
2025-01-14,2025-01-15,0.05322435299212112,0.05624970404577432,0.05309179346889842,0.05493171299361327,24460.770940766524,0
2025-01-13,2025-01-14,0.056089790341213565,0.057308665470193164,0.05101771881343154,0.05310631778534019,16280.091881184664,0
2025-01-12,2025-01-13,0.05672367968532595,0.05705643912617012,0.05516718640110752,0.055982365444530294,6503.458221951222,0
2025-01-11,2025-01-12,0.056626392514878096,0.05783436932559976,0.05545027624578877,0.056801121310162114,5147.248295121951,0
